CurrencyDateSK,CurrencyDateKey,CurrencyKey,CurrencyName,EndOfDayRate
20140314,14-03-2014,23,CNY,6.1409
20140315,15-03-2014,23,CNY,6.1436
20140316,16-03-2014,23,CNY,6.1436
20140317,17-03-2014,23,CNY,6.1418
20140318,18-03-2014,23,CNY,6.1431
20140319,19-03-2014,23,CNY,6.1484
20140320,20-03-2014,23,CNY,6.1593
20140321,21-03-2014,23,CNY,6.1548
20140322,22-03-2014,23,CNY,6.1533
20140323,23-03-2014,23,CNY,6.1533
20140324,24-03-2014,23,CNY,6.1482
20140325,25-03-2014,23,CNY,6.1447
20140326,26-03-2014,23,CNY,6.1495
20140327,27-03-2014,23,CNY,6.1588
20140328,28-03-2014,23,CNY,6.1623
20140329,29-03-2014,23,CNY,6.1619
20140330,30-03-2014,23,CNY,6.1619
20140331,31-03-2014,23,CNY,6.1705
20140401,01-04-2014,23,CNY,6.1673
20140402,02-04-2014,23,CNY,6.1635
20140403,03-04-2014,23,CNY,6.1683
20140404,04-04-2014,23,CNY,6.1737
20140405,05-04-2014,23,CNY,6.1735
20140406,06-04-2014,23,CNY,6.1735
20140407,07-04-2014,23,CNY,6.1734
20140408,08-04-2014,23,CNY,6.1642
20140409,09-04-2014,23,CNY,6.1596
20140410,10-04-2014,23,CNY,6.1632
20140411,11-04-2014,23,CNY,6.1662
20140412,12-04-2014,23,CNY,6.166
20140413,13-04-2014,23,CNY,6.166
20140414,14-04-2014,23,CNY,6.173
20140415,15-04-2014,23,CNY,6.1735
20140416,16-04-2014,23,CNY,6.1723
20140417,17-04-2014,23,CNY,6.1697
20140418,18-04-2014,23,CNY,6.1701
20140419,19-04-2014,23,CNY,6.1701
20140420,20-04-2014,23,CNY,6.1701
20140421,21-04-2014,23,CNY,6.1763
20140422,22-04-2014,23,CNY,6.1775
20140423,23-04-2014,23,CNY,6.1754
20140424,24-04-2014,23,CNY,6.1725
20140425,25-04-2014,23,CNY,6.1704
20140426,26-04-2014,23,CNY,6.1692
20140427,27-04-2014,23,CNY,6.1692
20140428,28-04-2014,23,CNY,6.1645
20140429,29-04-2014,23,CNY,6.1592
20140430,30-04-2014,23,CNY,6.1625
20140501,01-05-2014,23,CNY,6.1588
20140502,02-05-2014,23,CNY,6.1602
20140503,03-05-2014,23,CNY,6.1604
20140504,04-05-2014,23,CNY,6.1604
20140505,05-05-2014,23,CNY,6.1559
20140506,06-05-2014,23,CNY,6.1502
20140507,07-05-2014,23,CNY,6.153
20140508,08-05-2014,23,CNY,6.1509
20140509,09-05-2014,23,CNY,6.1545
20140510,10-05-2014,23,CNY,6.1571
20140511,11-05-2014,23,CNY,6.1571
20140512,12-05-2014,23,CNY,6.1627
20140513,13-05-2014,23,CNY,6.165
20140514,14-05-2014,23,CNY,6.1653
20140515,15-05-2014,23,CNY,6.1657
20140516,16-05-2014,23,CNY,6.1649
20140517,17-05-2014,23,CNY,6.165
20140518,18-05-2014,23,CNY,6.165
20140519,19-05-2014,23,CNY,6.1656
20140520,20-05-2014,23,CNY,6.1654
20140521,21-05-2014,23,CNY,6.1656
20140522,22-05-2014,23,CNY,6.1646
20140523,23-05-2014,23,CNY,6.1674
20140524,24-05-2014,23,CNY,6.169
20140525,25-05-2014,23,CNY,6.169
20140526,26-05-2014,23,CNY,6.1724
20140527,27-05-2014,23,CNY,6.1721
20140528,28-05-2014,23,CNY,6.1721
20140529,29-05-2014,23,CNY,6.1697
20140530,30-05-2014,23,CNY,6.1684
20140531,31-05-2014,23,CNY,6.1686
20140601,01-06-2014,23,CNY,6.1686
20140602,02-06-2014,23,CNY,6.1708
20140603,03-06-2014,23,CNY,6.1707
20140604,04-06-2014,23,CNY,6.1698
20140605,05-06-2014,23,CNY,6.1692
20140606,06-06-2014,23,CNY,6.1607
20140607,07-06-2014,23,CNY,6.1579
20140608,08-06-2014,23,CNY,6.1579
20140609,09-06-2014,23,CNY,6.1482
20140610,10-06-2014,23,CNY,6.1418
20140611,11-06-2014,23,CNY,6.1463
20140612,12-06-2014,23,CNY,6.1456
20140613,13-06-2014,23,CNY,6.1455
20140614,14-06-2014,23,CNY,6.1476
20140615,15-06-2014,23,CNY,6.1476
20140616,16-06-2014,23,CNY,6.1529
20140617,17-06-2014,23,CNY,6.1582
20140618,18-06-2014,23,CNY,6.1608
20140619,19-06-2014,23,CNY,6.1581
20140620,20-06-2014,23,CNY,6.1596
20140621,21-06-2014,23,CNY,6.161
20140622,22-06-2014,23,CNY,6.161
20140623,23-06-2014,23,CNY,6.162
20140624,24-06-2014,23,CNY,6.1589
20140625,25-06-2014,23,CNY,6.1613
20140626,26-06-2014,23,CNY,6.1597
20140627,27-06-2014,23,CNY,6.156
20140628,28-06-2014,23,CNY,6.1552
20140629,29-06-2014,23,CNY,6.1552
20140630,30-06-2014,23,CNY,6.1526
20140701,01-07-2014,23,CNY,6.1504
20140702,02-07-2014,23,CNY,6.1549
20140703,03-07-2014,23,CNY,6.1654
20140704,04-07-2014,23,CNY,6.1742
20140705,05-07-2014,23,CNY,6.1941
20140706,06-07-2014,23,CNY,6.1782
20140707,07-07-2014,23,CNY,6.1764
20140708,08-07-2014,23,CNY,6.1687
20140709,09-07-2014,23,CNY,6.1669
20140710,10-07-2014,23,CNY,6.1669
20140711,11-07-2014,23,CNY,6.1655
20140712,12-07-2014,23,CNY,6.1648
20140713,13-07-2014,23,CNY,6.1648
20140714,14-07-2014,23,CNY,6.1677
20140715,15-07-2014,23,CNY,6.168
20140716,16-07-2014,23,CNY,6.1666
20140717,17-07-2014,23,CNY,6.1643
20140718,18-07-2014,23,CNY,6.1649
20140719,19-07-2014,23,CNY,6.198
20140720,20-07-2014,23,CNY,6.1657
20140721,21-07-2014,23,CNY,6.1636
20140722,22-07-2014,23,CNY,6.162
20140723,23-07-2014,23,CNY,6.1593
20140724,24-07-2014,23,CNY,6.1568
20140725,25-07-2014,23,CNY,6.1594
20140726,26-07-2014,23,CNY,6.1621
20140727,27-07-2014,23,CNY,6.1621
20140728,28-07-2014,23,CNY,6.1615
20140729,29-07-2014,23,CNY,6.1616
20140730,30-07-2014,23,CNY,6.1643
20140731,31-07-2014,23,CNY,6.1692
20140801,01-08-2014,23,CNY,6.1674
20140802,02-08-2014,23,CNY,6.1658
20140803,03-08-2014,23,CNY,6.1658
20140804,04-08-2014,23,CNY,6.1636
20140805,05-08-2014,23,CNY,6.1603
20140806,06-08-2014,23,CNY,6.1616
20140807,07-08-2014,23,CNY,6.1638
20140808,08-08-2014,23,CNY,6.158
20140809,09-08-2014,23,CNY,6.1462
20140810,10-08-2014,23,CNY,6.1552
20140811,11-08-2014,23,CNY,6.1541
20140812,12-08-2014,23,CNY,6.1544
20140813,13-08-2014,23,CNY,6.1544
20140814,14-08-2014,23,CNY,6.1504
20140815,15-08-2014,23,CNY,6.1489
20140816,16-08-2014,23,CNY,6.1493
20140817,17-08-2014,23,CNY,6.1493
20140818,18-08-2014,23,CNY,6.1473
20140819,19-08-2014,23,CNY,6.1474
20140820,20-08-2014,23,CNY,6.1518
20140821,21-08-2014,23,CNY,6.1601
20140822,22-08-2014,23,CNY,6.1584
20140823,23-08-2014,23,CNY,6.1595
20140824,24-08-2014,23,CNY,6.1595
20140825,25-08-2014,23,CNY,6.1607
20140826,26-08-2014,23,CNY,6.16
20140827,27-08-2014,23,CNY,6.1592
20140828,28-08-2014,23,CNY,6.1591
20140829,29-08-2014,23,CNY,6.1602
20140830,30-08-2014,23,CNY,6.1334
20140831,31-08-2014,23,CNY,6.1626
20140901,01-09-2014,23,CNY,6.1628
20140902,02-09-2014,23,CNY,6.1625
20140903,03-09-2014,23,CNY,6.1591
20140904,04-09-2014,23,CNY,6.1551
20140905,05-09-2014,23,CNY,6.1581
20140906,06-09-2014,23,CNY,6.1579
20140907,07-09-2014,23,CNY,6.1579
20140908,08-09-2014,23,CNY,6.1594
20140909,09-09-2014,23,CNY,6.1551
20140910,10-09-2014,23,CNY,6.145
20140911,11-09-2014,23,CNY,6.1416
20140912,12-09-2014,23,CNY,6.1434
20140913,13-09-2014,23,CNY,6.1453
20140914,14-09-2014,23,CNY,6.1453
20140915,15-09-2014,23,CNY,6.1507
20140916,16-09-2014,23,CNY,6.1517
20140917,17-09-2014,23,CNY,6.1479
20140918,18-09-2014,23,CNY,6.1502
20140919,19-09-2014,23,CNY,6.1451
20140920,20-09-2014,23,CNY,6.1463
20140921,21-09-2014,23,CNY,6.1463
20140922,22-09-2014,23,CNY,6.1473
20140923,23-09-2014,23,CNY,6.1403
20140924,24-09-2014,23,CNY,6.1353
20140925,25-09-2014,23,CNY,6.1391
20140926,26-09-2014,23,CNY,6.1423
20140927,27-09-2014,23,CNY,6.1441
20140928,28-09-2014,23,CNY,6.1441
20140929,29-09-2014,23,CNY,6.1534
20140930,30-09-2014,23,CNY,6.1517
20141001,01-10-2014,23,CNY,6.1519
20141002,02-10-2014,23,CNY,6.1468
20141003,03-10-2014,23,CNY,6.146
20141004,04-10-2014,23,CNY,6.1485
20141005,05-10-2014,23,CNY,6.1485
20141006,06-10-2014,23,CNY,6.1473
20141007,07-10-2014,23,CNY,6.1417
20141008,08-10-2014,23,CNY,6.1318
20141009,09-10-2014,23,CNY,6.1263
20141010,10-10-2014,23,CNY,6.1314
20141011,11-10-2014,23,CNY,6.1329
20141012,12-10-2014,23,CNY,6.1329
20141013,13-10-2014,23,CNY,6.1372
20141014,14-10-2014,23,CNY,6.1389
20141015,15-10-2014,23,CNY,6.1398
20141016,16-10-2014,23,CNY,6.1391
20141017,17-10-2014,23,CNY,6.1162
20141018,18-10-2014,23,CNY,6.1417
20141019,19-10-2014,23,CNY,6.1417
20141020,20-10-2014,23,CNY,6.1406
20141021,21-10-2014,23,CNY,6.1364
20141022,22-10-2014,23,CNY,6.136
20141023,23-10-2014,23,CNY,6.1382
20141024,24-10-2014,23,CNY,6.1369
20141025,25-10-2014,23,CNY,6.1369
20141026,26-10-2014,23,CNY,6.1369
20141027,27-10-2014,23,CNY,6.1351
20141028,28-10-2014,23,CNY,6.1298
20141029,29-10-2014,23,CNY,6.13
20141030,30-10-2014,23,CNY,6.1324
20141031,31-10-2014,23,CNY,6.1365
20141101,01-11-2014,23,CNY,6.1413
20141102,02-11-2014,23,CNY,6.1413
20141103,03-11-2014,23,CNY,6.1432
20141104,04-11-2014,23,CNY,6.141
20141105,05-11-2014,23,CNY,6.1391
20141106,06-11-2014,23,CNY,6.1388
20141107,07-11-2014,23,CNY,6.1446
20141108,08-11-2014,23,CNY,6.1453
20141109,09-11-2014,23,CNY,6.1453
20141110,10-11-2014,23,CNY,6.137
20141111,11-11-2014,23,CNY,6.1415
20141112,12-11-2014,23,CNY,6.143
20141113,13-11-2014,23,CNY,6.1424
20141114,14-11-2014,23,CNY,6.1406
20141115,15-11-2014,23,CNY,6.1402
20141116,16-11-2014,23,CNY,6.1402
20141117,17-11-2014,23,CNY,6.14
20141118,18-11-2014,23,CNY,6.1382
20141119,19-11-2014,23,CNY,6.1374
20141120,20-11-2014,23,CNY,6.1375
20141121,21-11-2014,23,CNY,6.1374
20141122,22-11-2014,23,CNY,6.1405
20141123,23-11-2014,23,CNY,6.1405
20141124,24-11-2014,23,CNY,6.1425
20141125,25-11-2014,23,CNY,6.1384
20141126,26-11-2014,23,CNY,6.1352
20141127,27-11-2014,23,CNY,6.1298
20141128,28-11-2014,23,CNY,6.1299
20141129,29-11-2014,23,CNY,6.1313
20141130,30-11-2014,23,CNY,6.1313
20141201,01-12-2014,23,CNY,6.127
20141202,02-12-2014,23,CNY,6.1248
20141203,03-12-2014,23,CNY,6.1294
20141204,04-12-2014,23,CNY,6.1327
20141205,05-12-2014,23,CNY,6.1308
20141206,06-12-2014,23,CNY,6.1363
20141207,07-12-2014,23,CNY,6.1363
20141208,08-12-2014,23,CNY,6.1344
20141209,09-12-2014,23,CNY,6.1313
20141210,10-12-2014,23,CNY,6.1251
20141211,11-12-2014,23,CNY,6.1225
20141212,12-12-2014,23,CNY,6.122
20141213,13-12-2014,23,CNY,6.1177
20141214,14-12-2014,23,CNY,6.1177
20141215,15-12-2014,23,CNY,6.119
20141216,16-12-2014,23,CNY,6.1189
20141217,17-12-2014,23,CNY,6.1169
20141218,18-12-2014,23,CNY,6.129
20141219,19-12-2014,23,CNY,6.1319
20141220,20-12-2014,23,CNY,6.133
20141221,21-12-2014,23,CNY,6.133
20141222,22-12-2014,23,CNY,6.135
20141223,23-12-2014,23,CNY,6.135
20141224,24-12-2014,23,CNY,6.136
20141225,25-12-2014,23,CNY,6.1343
20141226,26-12-2014,23,CNY,6.1309
20141227,27-12-2014,23,CNY,6.1308
20141228,28-12-2014,23,CNY,6.1308
20141229,29-12-2014,23,CNY,6.1388
20141230,30-12-2014,23,CNY,6.1385
20141231,31-12-2014,23,CNY,6.1409
